Game Version,Player ID,Name,Age,Nationality,Overall,Potential,Club,Value In (M),Wage In (K),Preferred Foot,International Reputation,Weak Foot,Skill Moves,Real Face,Joined,Contract Valid Until,Release Clause (M),Postion,Height (cm),Weigth (Kg),Attack Rate,Defence Rate
FIFA22,231866,Rodri,25,Spain,86,89,Manchester City,81,175,Right,3,4,3,Yes,04/07/2019 00:00,2024,155.9,CDM,191,75,Medium, High
FIFA22,178603,M. Hummels,32,Germany,86,86,Borussia Dortmund,44,95,Right,4,3,3,Yes,01/07/2019 00:00,2023,74.8,LCB,191,75,High, High
FIFA22,204485,R. Mahrez,30,Algeria,86,86,Manchester City,65.5,220,Left,3,4,5,Yes,10/07/2018 00:00,2023,121.2,RW,179,75,Medium, Medium
FIFA22,198219,L. Insigne,30,Italy,86,86,Napoli,65.5,125,Right,4,4,4,Yes,01/07/2010 00:00,2022,111.4,LW,163,75,High, Medium
FIFA22,189511,Sergio Busquets,32,Spain,86,86,FC Barcelona,45,200,Right,4,3,3,Yes,01/09/2008 00:00,2023,92.3,CDM,189,75,Medium, Medium
FIFA22,212218,A. Laporte,27,Spain,86,89,Manchester City,77,185,Left,3,3,2,Yes,30/01/2018 00:00,2024,148.2,LCB,191,75,Medium, Medium
FIFA22,213345,K. Coman,25,France,86,87,FC Bayern München,81,120,Right,4,3,4,Yes,30/08/2015 00:00,2023,139.7,SUB,180,75,Medium, Medium
FIFA22,201535,R. Varane,28,France,86,88,Manchester United,68.5,180,Right,3,3,2,Yes,27/07/2021 00:00,2025,131.9,RCB,191,75,Medium, High
FIFA22,138956,G. Chiellini,36,Italy,86,86,Juventus,12,88,Left,4,3,2,Yes,01/07/2005 00:00,2023,19.8,SUB,187,75,Medium, High
FIFA22,232363,M. Škriniar,26,Slovakia,86,88,Inter,74,150,Right,3,3,2,Yes,07/07/2017 00:00,2023,131.4,RCB,188,75,Medium, High
FIFA22,201024,K. Koulibaly,30,Senegal,86,86,Napoli,55.5,105,Right,3,3,2,Yes,01/07/2014 00:00,2023,94.4,LCB,187,75,Medium, High
FIFA22,192984,K. Casteels,29,Belgium,86,87,VfL Wolfsburg,52,88,Left,3,2,1,Yes,21/01/2015 00:00,2024,92.3,GK,197,75,Medium, Medium
FIFA22,162835,S. Handanovič,36,Slovenia,86,86,Inter,7.5,78,Right,3,3,1,Yes,01/07/2012 00:00,2022,12.8,GK,193,75,Medium, Medium
FIFA23,212198,Bruno Fernandes,27,Portugal,86,87,Manchester United,78.5,190,Right,3,3,4,Yes,30/01/2020 00:00,2026,155,LCM,179,75,High, High
FIFA23,224232,N. Barella,25,Italy,86,89,Inter,89.5,110,Right,3,3,3,Yes,01/09/2020 00:00,2026,154.4,RCM,172,75,High, High
FIFA23,197445,D. Alaba,30,Austria,86,86,Real Madrid CF,55.5,220,Left,4,4,3,Yes,01/07/2021 00:00,2026,113.8,LCB,180,75,Medium, Medium
FIFA23,223848,S. Milinković-Savić,27,Serbia,86,87,Lazio,77.5,90,Right,3,5,4,Yes,06/08/2015 00:00,2024,137.6,RCM,191,75,High, Medium
FIFA23,216352,M. Brozović,29,Croatia,86,86,Inter,58,110,Right,3,4,3,Yes,01/07/2016 00:00,2026,95.7,CDM,181,75,Medium, Medium
FIFA23,189509,Thiago,31,Spain,86,86,Liverpool,55.5,180,Right,3,3,5,Yes,18/09/2020 00:00,2024,102.7,LCM,174,75,Medium, Medium
FIFA23,232411,C. Nkunku,24,France,86,89,RB Leipzig,94,90,Right,3,3,5,Yes,25/09/2020 00:00,2022,166.9,SUB,175,75,High, Medium
FIFA23,231478,L. Martínez,24,Argentina,86,90,Inter,98.5,110,Right,3,4,4,Yes,05/07/2018 00:00,2026,169.9,LS,174,75,High, Medium
FIFA23,189513,Parejo,33,Spain,86,86,Villarreal CF,42,64,Right,2,4,3,Yes,12/08/2020 00:00,2024,88.2,LCM,182,75,Medium, Medium
FIFA23,211110,P. Dybala,28,Argentina,86,86,Roma,69.5,130,Left,3,3,4,Yes,20/07/2022 00:00,2025,118.2,LF,177,75,High, Low
FIFA23,202652,R. Sterling,27,England,86,86,Chelsea,72.5,195,Right,4,3,4,Yes,13/07/2022 00:00,2027,134.1,ST,170,75,High, Medium
FIFA23,204485,R. Mahrez,31,Algeria,86,86,Manchester City,56.5,220,Left,3,4,5,Yes,10/07/2018 00:00,2025,104.5,SUB,179,75,Medium, Medium
FIFA23,192387,C. Immobile,32,Italy,86,86,Lazio,55,100,Right,4,4,3,Yes,27/07/2016 00:00,2025,93.5,ST,185,75,High, Medium
FIFA23,164240,Thiago Silva,37,Brazil,86,86,Chelsea,12,115,Right,4,3,2,Yes,28/08/2020 00:00,2023,22.2,CB,183,75,Medium, High
FIFA23,238794,Vinícius Jr.,21,Brazil,86,92,Real Madrid CF,109,200,Right,2,4,5,Yes,12/07/2018 00:00,2025,245.3,LW,176,75,High, Medium
FIFA23,213345,K. Coman,26,France,86,87,FC Bayern München,80,105,Right,4,3,5,Yes,30/08/2015 00:00,2027,138,LM,179,75,Medium, Medium
FIFA23,212218,A. Laporte,28,Spain,86,87,Manchester City,64.5,195,Left,3,3,2,Yes,30/01/2018 00:00,2025,124.2,LCB,191,75,Medium, Medium
FIFA23,232363,M. Škriniar,27,Slovakia,86,87,Inter,68.5,105,Right,3,3,2,Yes,07/07/2017 00:00,2023,118.2,RCB,188,75,Low, High
FIFA23,186153,W. Szczęsny,32,Poland,86,86,Juventus,33.5,125,Right,3,3,1,Yes,19/07/2017 00:00,2024,57,GK,195,75,Medium, Medium
FIFA23,234642,É. Mendy,30,Senegal,86,87,Chelsea,51,130,Right,2,2,1,Yes,24/09/2020 00:00,2025,98.2,GK,197,75,Medium, Medium
FIFA21,181291,G. Wijnaldum,29,Netherlands,85,85,Liverpool,37,150,Right,3,4,4,Yes,22/07/2016 00:00,2021,68.5,LCM,175,69,High, High
FIFA21,223848,S. Milinković-Savić,25,Serbia,85,89,Lazio,49,94,Right,2,4,4,Yes,06/08/2015 00:00,2024,87,RCM,190,76,High, Medium
FIFA21,193747,Koke,28,Spain,85,85,Atlético Madrid,38,92,Right,3,4,3,Yes,01/01/2011 00:00,2024,77.9,RCM,175,77,High, High
FIFA21,210243,Ricardo Pereira,26,Portugal,85,87,Leicester City,40.5,120,Right,3,4,3,Yes,09/06/2018 00:00,2023,80,SUB,175,70,High, High
FIFA21,188377,K. Walker,30,England,85,85,Manchester City,30.5,170,Right,3,2,3,Yes,14/07/2017 00:00,2024,56.4,RB,183,70,High, High
FIFA21,228702,F. de Jong,23,Netherlands,85,90,FC Barcelona,50.5,190,Right,3,3,4,Yes,01/07/2019 00:00,2024,107.3,LCM,180,74,Medium, High
FIFA21,180206,M. Pjanić,30,Bosnia Herzegovina,85,85,FC Barcelona,35.5,220,Right,3,4,3,Yes,24/08/2020 00:00,2024,72.8,SUB,178,72,Medium, Medium
FIFA21,189509,Thiago,29,Spain,85,85,Liverpool,37,150,Right,3,3,5,Yes,18/09/2020 00:00,2024,68.5,SUB,175,70,Medium, Medium
FIFA21,191043,Alex Sandro,29,Brazil,85,85,Juventus,31.5,120,Left,3,3,3,Yes,21/08/2015 00:00,2023,52,SUB,180,80,High, Medium
FIFA21,189513,Parejo,31,Spain,85,85,Villarreal CF,33,59,Right,2,4,3,Yes,12/08/2020 00:00,2024,69.3,RCM,183,74,Medium, Medium
FIFA21,231677,M. Rashford,22,England,85,91,Manchester United,53,150,Right,2,4,5,Yes,01/07/2014 00:00,2023,111.3,LM,185,70,High, Medium
FIFA21,188350,M. Reus,31,Germany,85,85,Borussia Dortmund,34,94,Right,4,4,4,Yes,01/07/2012 00:00,2023,57.8,RCM,180,71,High, Medium
FIFA21,164169,Filipe Luís,32,Brazil,85,85,Atlético Madrid,21.5,80,Left,3,3,3,Yes,28/07/2015 00:00,2019,44.1,LB,183,74,High, Medium
FIFA21,208670,H. Ziyech,27,Morocco,85,86,Chelsea,44,140,Left,3,2,5,Yes,01/07/2020 00:00,2025,86.9,SUB,180,65,High, High
FIFA21,202556,M. Depay,26,Netherlands,85,88,Olympique Lyonnais,48.5,115,Right,3,3,5,Yes,20/01/2017 00:00,2021,95.8,RS,175,78,High, Low
FIFA21,231866,Rodri,24,Spain,85,88,Manchester City,44,145,Right,2,4,3,Yes,04/07/2019 00:00,2024,84.7,CDM,190,82,Medium, High
FIFA21,190460,C. Eriksen,28,Denmark,85,85,Inter,39,155,Right,3,5,4,Yes,28/01/2020 00:00,2024,64.4,SUB,180,76,High, High
FIFA21,222492,L. Sané,24,Germany,85,90,FC Bayern München,51.5,100,Left,2,3,4,Yes,15/07/2020 00:00,2025,88.8,LM,183,75,High, Medium
FIFA21,206113,S. Gnabry,24,Germany,85,87,FC Bayern München,47.5,100,Right,3,4,4,Yes,01/07/2017 00:00,2023,81.9,RM,175,75,High, Medium
FIFA21,235790,K. Havertz,21,Germany,85,93,Chelsea,57,105,Left,3,4,4,Yes,04/09/2020 00:00,2025,119.7,RM,188,83,Medium, Medium
FIFA21,198706,Luis Alberto,27,Spain,85,85,Lazio,40.5,99,Right,2,3,4,Yes,31/08/2016 00:00,2025,68.9,LCM,183,74,Medium, Medium
FIFA21,164240,Thiago Silva,35,Brazil,85,85,Chelsea,11.5,93,Right,4,3,2,Yes,28/08/2020 00:00,2021,21.9,SUB,183,79,Medium, High
FIFA21,204485,R. Mahrez,29,Algeria,85,85,Manchester City,37.5,210,Left,3,4,5,Yes,10/07/2018 00:00,2023,69.4,RW,178,67,Medium, Medium
FIFA21,184267,Y. Brahimi,28,Algeria,85,85,FC Porto,39,30,Right,3,3,4,No,22/07/2014 00:00,2019,78,LM,175,66,High, Medium
FIFA21,184087,T. Alderweireld,31,Belgium,85,85,Tottenham Hotspur,28.5,130,Right,3,3,2,Yes,08/07/2015 00:00,2023,54.2,RCB,185,81,Medium, Medium
FIFA21,212188,T. Werner,24,Germany,85,88,Chelsea,49.5,135,Right,3,4,3,Yes,01/07/2020 00:00,2025,97.8,ST,180,76,High, Medium
FIFA21,175943,D. Mertens,33,Belgium,85,85,Napoli,24,115,Right,3,4,4,Yes,01/07/2013 00:00,2022,40.8,CAM,170,61,High, Low
FIFA21,192505,R. Lukaku,27,Belgium,85,86,Inter,45,165,Left,3,4,3,Yes,08/08/2019 00:00,2024,77.6,RS,190,94,Medium, Medium
FIFA21,198219,L. Insigne,29,Italy,85,85,Napoli,37.5,120,Right,3,4,4,Yes,01/07/2010 00:00,2022,63.8,LW,163,59,High, Medium
FIFA21,235243,M. de Ligt,20,Netherlands,85,92,Juventus,49.5,80,Right,3,4,2,Yes,18/07/2019 00:00,2024,91.6,SUB,188,89,Medium, High
FIFA21,184344,L. Bonucci,33,Italy,85,85,Juventus,18,110,Right,3,4,2,Yes,02/08/2018 00:00,2024,29.7,CB,190,85,Medium, High
FIFA21,207865,Marquinhos,26,Brazil,85,89,Paris Saint-Germain,44,115,Right,3,3,3,Yes,19/07/2013 00:00,2024,84.7,RCB,183,75,Medium, High
FIFA21,201399,M. Icardi,27,Argentina,85,86,Paris Saint-Germain,45,135,Right,3,4,3,Yes,08/06/2020 00:00,2024,86.6,RS,180,75,Medium, Medium
FIFA21,220440,C. Lenglet,25,France,85,89,FC Barcelona,44.5,190,Left,2,4,2,Yes,12/07/2018 00:00,2023,94.6,LCB,185,81,Medium, High
FIFA21,182493,D. Godín,34,Uruguay,85,85,Cagliari,14.5,56,Right,3,3,2,Yes,24/09/2020 00:00,2023,24.7,RCB,188,78,Medium, High
FIFA21,232363,M. Škriniar,25,Slovakia,85,89,Inter,44.5,130,Right,1,4,2,Yes,07/07/2017 00:00,2023,76.8,RCB,188,80,Medium, High
FIFA21,192563,B. Leno,28,Germany,85,87,Arsenal,33.5,105,Right,3,3,1,Yes,01/07/2018 00:00,2023,66.2,GK,190,82,Medium, Medium
FIFA21,230621,G. Donnarumma,21,Italy,85,92,Milan,41.5,34,Right,3,3,1,Yes,01/07/2015 00:00,2021,78.9,GK,196,90,Medium, Medium
FIFA21,185122,P. Gulácsi,30,Hungary,85,85,RB Leipzig,26,65,Right,2,2,1,Yes,01/07/2015 00:00,2023,44.2,GK,190,86,Medium, Medium
FIFA22,193747,Koke,29,Spain,85,85,Atlético de Madrid,52.5,90,Right,3,4,3,Yes,01/01/2011 00:00,2024,107.6,RCM,176,75,Medium, Medium
FIFA22,223848,S. Milinković-Savić,26,Serbia,85,87,Lazio,66,100,Right,3,5,4,Yes,06/08/2015 00:00,2024,117.2,RCM,191,75,High, Medium
FIFA22,186942,I. Gündoğan,30,Germany,85,85,Manchester City,51.5,185,Right,3,4,4,Yes,01/07/2016 00:00,2023,95.3,LCM,180,75,High, Medium
FIFA22,188377,K. Walker,31,England,85,85,Manchester City,39,170,Right,3,2,3,Yes,14/07/2017 00:00,2024,72.2,RB,183,75,High, High
FIFA22,235212,A. Hakimi,22,Morocco,85,88,Paris Saint-Germain,69.5,100,Right,2,4,3,Yes,06/07/2021 00:00,2026,133.8,RB,181,75,High, Medium
FIFA22,201942,Roberto Firmino,29,Brazil,85,85,Liverpool,54,185,Right,3,4,5,Yes,06/07/2015 00:00,2023,99.9,CF,181,75,High, High
FIFA22,231677,M. Rashford,23,England,85,89,Manchester United,77.5,150,Right,3,3,5,Yes,01/07/2014 00:00,2023,149.2,SUB,186,75,High, Medium
FIFA22,231478,L. Martínez,23,Argentina,85,89,Inter,78,145,Right,3,4,4,Yes,05/07/2018 00:00,2023,138.5,LS,174,75,High, Medium
FIFA22,164169,Filipe Luís,32,Brazil,85,85,Atlético de Madrid,21.5,80,Left,3,3,3,Yes,28/07/2015 00:00,2019,44.1,LB,182,75,High, Medium
FIFA22,205498,Jorginho,29,Italy,85,85,Chelsea,52.5,170,Right,2,3,3,Yes,16/07/2018 00:00,2023,97.1,LCM,180,75,Medium, Medium
FIFA22,188350,M. Reus,32,Germany,85,85,Borussia Dortmund,43,95,Right,4,4,4,Yes,01/07/2012 00:00,2023,73.1,CAM,180,75,High, Medium
FIFA22,204963,Carvajal,29,Spain,85,85,Real Madrid CF,47.5,210,Right,3,3,3,Yes,05/07/2013 00:00,2025,97.4,RB,173,75,High, Medium
FIFA22,226790,W. Ndidi,24,Nigeria,85,88,Leicester City,66.5,120,Right,1,4,3,Yes,05/01/2017 00:00,2024,131.3,LDM,183,75,Medium, High
FIFA22,179813,E. Cavani,34,Uruguay,85,85,Manchester United,26,190,Right,4,4,3,Yes,05/10/2020 00:00,2022,48.1,SUB,185,75,High, High
FIFA22,202556,M. Depay,27,Netherlands,85,86,FC Barcelona,63,220,Right,3,3,5,Yes,01/07/2021 00:00,2023,133.9,LW,176,75,High, Low
FIFA22,206113,S. Gnabry,25,Germany,85,86,FC Bayern München,64.5,110,Right,4,4,4,Yes,01/07/2017 00:00,2023,111.3,RM,176,75,High, Medium
FIFA22,143076,A. Gómez,33,Argentina,85,85,Sevilla FC,33.5,51,Right,3,4,4,Yes,26/01/2021 00:00,2024,70.4,LCM,167,75,High, Medium
FIFA22,230142,Oyarzabal,24,Spain,85,89,Real Sociedad,77.5,57,Left,2,3,3,Yes,01/07/2014 00:00,2024,168.6,LW,181,75,High, Medium
FIFA22,183277,E. Hazard,30,Belgium,85,85,Real Madrid CF,52,240,Right,4,4,4,Yes,01/07/2019 00:00,2024,106.6,SUB,175,75,Medium, Medium
FIFA22,188567,P. Aubameyang,32,Gabon,85,85,Arsenal,43.5,145,Right,3,4,4,Yes,31/01/2018 00:00,2023,82.7,ST,187,75,Medium, Low
FIFA22,168542,David Silva,35,Spain,85,85,Real Sociedad,22,44,Left,4,2,4,Yes,17/08/2020 00:00,2022,46.2,CAM,173,75,High, Medium
FIFA22,184267,Y. Brahimi,28,Algeria,85,85,FC Porto,39,30,Right,3,3,4,No,22/07/2014 00:00,2019,78,LM,175,75,High, Medium
FIFA22,164240,Thiago Silva,36,Brazil,85,85,Chelsea,9.5,105,Right,4,3,2,Yes,28/08/2020 00:00,2022,17.6,CB,183,75,Medium, High
FIFA22,235243,M. de Ligt,21,Netherlands,85,90,Juventus,75,81,Right,3,3,2,Yes,18/07/2019 00:00,2024,129.4,LCB,189,75,Medium, High
FIFA22,184344,L. Bonucci,34,Italy,85,85,Juventus,17.5,110,Right,3,4,2,Yes,02/08/2018 00:00,2024,28.9,RCB,190,75,Medium, High
FIFA22,198176,S. de Vrij,29,Netherlands,85,85,Inter,45,145,Right,3,3,2,Yes,01/07/2018 00:00,2023,76.5,CB,189,75,Medium, High
FIFA22,163587,K. Schmeichel,34,Denmark,85,85,Leicester City,9,115,Right,2,3,1,Yes,01/06/2011 00:00,2023,17.1,GK,189,75,Medium, Medium
FIFA22,177683,Y. Sommer,32,Switzerland,85,85,Borussia Mönchengladbach,26.5,40,Right,3,4,1,Yes,01/07/2014 00:00,2023,45.1,GK,183,75,Medium, Medium
FIFA22,185122,P. Gulácsi,31,Hungary,85,85,RB Leipzig,28.5,87,Right,3,2,1,Yes,01/07/2015 00:00,2025,48.5,GK,191,75,Medium, Medium
FIFA23,224334,M. Acuña,30,Argentina,85,85,Sevilla FC,46.5,46,Left,2,3,3,No,14/09/2020 00:00,2024,97.7,LB,172,75,High, High
FIFA23,208574,F. Kostić,29,Serbia,85,85,Eintracht Frankfurt,53,56,Left,3,2,3,Yes,17/05/2019 00:00,2023,90.1,LM,184,75,High, High
FIFA23,189332,Jordi Alba,33,Spain,85,85,FC Barcelona,28,190,Left,3,3,3,Yes,01/07/2012 00:00,2024,57.4,LB,170,75,High, Medium
FIFA23,188377,K. Walker,32,England,85,85,Manchester City,37.5,170,Right,3,2,3,Yes,14/07/2017 00:00,2024,69.4,RB,183,75,High, High
FIFA23,232656,T. Hernández,24,France,85,90,AC Milan,76,82,Left,3,3,3,Yes,05/07/2019 00:00,2026,134.9,LB,184,75,High, Medium
FIFA23,186942,İ. Gündoğan,31,Germany,85,85,Manchester City,44,185,Right,3,4,4,Yes,01/07/2016 00:00,2023,81.4,SUB,180,75,High, Medium
FIFA23,224458,Diogo Jota,25,Portugal,85,89,Liverpool,76,170,Right,2,5,4,Yes,19/09/2020 00:00,2025,146.3,SUB,178,75,High, High
FIFA23,195864,P. Pogba,29,France,85,85,Juventus,52.5,165,Right,4,4,5,Yes,11/07/2022 00:00,2026,89.3,RES,191,75,Medium, Low
FIFA23,188350,M. Reus,33,Germany,85,85,Borussia Dortmund,33.5,78,Right,4,4,4,Yes,01/07/2012 00:00,2023,57,CAM,180,75,High, Medium
FIFA23,208418,Y. Carrasco,28,Belgium,85,85,Atlético de Madrid,54.5,90,Right,3,4,4,Yes,08/09/2020 00:00,2024,111.7,LM,185,75,High, High
FIFA23,164169,Filipe Luís,32,Brazil,85,85,Atlético de Madrid,21.5,80,Left,3,3,3,Yes,28/07/2015 00:00,2019,44.1,LB,182,75,High, Medium
FIFA23,205498,Jorginho,30,Italy,85,85,Chelsea,51.5,165,Right,2,3,3,Yes,16/07/2018 00:00,2023,95.3,LCM,180,75,Medium, Medium
FIFA23,216594,N. Fekir,28,France,85,85,Real Betis Balompié,54.5,48,Left,3,4,4,Yes,23/07/2019 00:00,2026,114.5,CAM,173,75,High, Medium
FIFA23,208830,J. Vardy,35,England,85,85,Leicester City,23,110,Right,3,4,3,Yes,01/05/2012 00:00,2023,43.7,ST,179,75,High, Medium
FIFA23,251854,Pedri,19,Spain,85,93,FC Barcelona,116,115,Right,2,4,4,Yes,04/08/2020 00:00,2026,261,LCM,174,75,High, High
FIFA23,208093,Gerard Moreno,30,Spain,85,85,Villarreal CF,53,64,Left,2,4,3,Yes,02/07/2018 00:00,2027,111.3,RS,180,75,High, Medium
FIFA23,202556,M. Depay,28,Netherlands,85,85,FC Barcelona,55,230,Right,4,3,5,Yes,01/07/2021 00:00,2023,112.8,LW,176,75,High, Low
FIFA23,237692,P. Foden,22,England,85,92,Manchester City,109.5,180,Left,3,3,4,Yes,01/07/2016 00:00,2024,224.5,RW,171,75,High, High
FIFA23,192629,Iago Aspas,34,Spain,85,85,RC Celta de Vigo,26,50,Left,2,4,3,Yes,01/07/2015 00:00,2025,54.6,RS,176,75,High, High
FIFA23,206113,S. Gnabry,26,Germany,85,85,FC Bayern München,59,100,Right,4,4,4,Yes,01/07/2017 00:00,2026,97.4,RM,176,75,High, Medium
FIFA23,188567,P. Aubameyang,33,Gabon,85,85,FC Barcelona,34.5,220,Right,3,4,4,Yes,31/01/2022 00:00,2025,70.7,SUB,187,75,High, Low
FIFA23,189511,Sergio Busquets,33,Spain,85,85,FC Barcelona,26.5,190,Right,4,3,3,Yes,01/09/2008 00:00,2023,54.3,CDM,189,75,Medium, Medium
FIFA23,234236,P. Schick,26,Czech Republic,85,87,Bayer 04 Leverkusen,67.5,95,Left,3,3,4,Yes,08/09/2020 00:00,2027,119.8,ST,191,75,High, Medium
FIFA23,235243,M. de Ligt,22,Netherlands,85,89,FC Bayern München,71,77,Right,3,3,2,Yes,19/07/2022 00:00,2027,122.5,RCB,189,75,Medium, High
FIFA23,212190,N. Süle,26,Germany,85,87,Borussia Dortmund,59,72,Right,3,3,3,Yes,01/07/2022 00:00,2026,104.7,SUB,195,75,Medium, Medium
FIFA23,177683,Y. Sommer,33,Switzerland,85,85,Borussia Mönchengladbach,17.5,40,Right,3,4,1,Yes,01/07/2014 00:00,2023,29.8,GK,183,75,Medium, Medium
FIFA23,185122,P. Gulácsi,32,Hungary,85,85,RB Leipzig,26.5,65,Right,3,2,1,Yes,25/09/2020 00:00,2022,45.1,GK,191,75,Medium, Medium
FIFA21,212462,Alex Telles,27,Brazil,84,85,FC Porto,31,23,Left,3,2,3,Yes,13/07/2016 00:00,2021,64.3,LB,180,71,High, High
FIFA21,209658,L. Goretzka,25,Germany,84,88,FC Bayern München,39.5,105,Right,3,4,3,Yes,01/07/2018 00:00,2022,68.1,LDM,188,76,High, Medium
FIFA21,197445,D. Alaba,28,Austria,84,84,FC Bayern München,27.5,105,Left,4,4,3,Yes,10/02/2010 00:00,2021,45.4,LCB,180,78,Medium, Medium
FIFA21,208421,Saúl,25,Spain,84,87,Atlético Madrid,38.5,77,Left,3,4,3,Yes,01/07/2013 00:00,2026,81.8,LCM,183,76,High, High
FIFA21,200458,L. Digne,26,France,84,85,Everton,31.5,110,Left,2,2,3,Yes,01/08/2018 00:00,2023,62.2,LB,178,74,High, Medium
FIFA21,135507,Fernandinho,35,Brazil,84,84,Manchester City,9.5,110,Right,3,4,3,Yes,01/07/2013 00:00,2021,17.6,RCB,178,67,Medium, High
FIFA21,209989,T. Partey,27,Ghana,84,85,Atlético Madrid,35,81,Right,2,3,3,Yes,01/07/2015 00:00,2023,74.4,SUB,185,77,Medium, High
FIFA21,177413,A. Witsel,31,Belgium,84,84,Borussia Dortmund,23.5,79,Right,3,4,4,Yes,17/08/2018 00:00,2022,40,CDM,185,81,Medium, Medium
FIFA21,193165,J. Corona,27,Mexico,84,84,FC Porto,32.5,25,Right,3,5,4,Yes,25/09/2020 00:00,2022,65,RW,173,62,High, Medium
FIFA21,210035,Grimaldo,24,Spain,84,88,SL Benfica,35.5,20,Left,3,2,3,Yes,04/01/2016 00:00,2023,73.7,LB,170,69,High, Medium
FIFA21,173210,C. Marchisio,31,Italy,84,84,Juventus,19.5,130,Right,3,4,3,Yes,01/06/2007 00:00,2020,32.2,RES,180,74,High, High
FIFA21,216352,M. Brozović,27,Croatia,84,85,Inter,32,125,Right,2,4,3,Yes,01/07/2016 00:00,2022,55.2,LCM,180,68,Medium, High
FIFA21,146536,Jesús Navas,34,Spain,84,84,Sevilla FC,11,43,Right,2,2,4,Yes,28/07/2017 00:00,2021,23.1,RB,173,60,High, Medium
FIFA21,197965,Pizzi,30,Portugal,84,84,SL Benfica,29.5,25,Right,3,4,3,Yes,25/09/2020 00:00,2022,59,SUB,178,72,High, Medium
FIFA21,230658,Arthur,23,Brazil,84,89,Juventus,41,98,Right,2,3,4,No,01/09/2020 00:00,2024,70.7,SUB,170,73,Medium, Medium
FIFA21,209889,R. Guerreiro,26,Portugal,84,85,Borussia Dortmund,36.5,86,Left,3,2,4,Yes,01/07/2016 00:00,2023,64.8,LM,170,71,Medium, Medium
FIFA21,226790,W. Ndidi,23,Nigeria,84,88,Leicester City,36.5,96,Right,1,4,3,Yes,05/01/2017 00:00,2024,72.1,CDM,183,74,Medium, High
FIFA21,204838,R. Jiménez,29,Mexico,84,84,Wolverhampton Wanderers,31,140,Right,3,4,3,Yes,01/07/2019 00:00,2023,58.9,ST,188,81,High, High
FIFA21,231478,L. Martínez,22,Argentina,84,91,Inter,44.5,130,Right,1,4,4,Yes,05/07/2018 00:00,2023,82.3,LS,175,81,High, Medium
FIFA21,211256,N. Tagliafico,27,Argentina,84,84,Ajax,27.5,27,Left,3,2,3,No,05/01/2018 00:00,2022,38.5,LB,173,65,High, High
FIFA21,193474,I. Gueye,30,Senegal,84,84,Paris Saint-Germain,25.5,105,Right,2,3,3,Yes,30/07/2019 00:00,2023,47.2,RCM,175,66,Medium, High
FIFA21,212194,J. Brandt,24,Germany,84,88,Borussia Dortmund,40.5,75,Right,3,4,4,Yes,01/07/2019 00:00,2024,71.9,SUB,185,83,High, Medium
FIFA21,176266,Lucas Leiva,33,Brazil,84,84,Lazio,15,83,Right,3,3,3,Yes,18/07/2017 00:00,2022,25.5,CDM,178,78,Medium, High
FIFA21,197781,Isco,28,Spain,84,84,Real Madrid,31.5,210,Right,3,3,4,Yes,03/07/2013 00:00,2022,64.6,SUB,175,79,Medium, Low
FIFA21,199451,W. Ben Yedder,29,France,84,84,AS Monaco,31,91,Right,2,5,4,Yes,14/08/2019 00:00,2024,58.9,ST,170,68,High, High
FIFA21,184432,Azpilicueta,30,Spain,84,84,Chelsea,24.5,120,Right,3,3,2,Yes,24/08/2012 00:00,2022,46.6,RB,178,77,Medium, Medium
FIFA21,190483,Douglas Costa,29,Brazil,84,84,Juventus,30.5,120,Left,3,3,5,Yes,01/07/2018 00:00,2022,50.3,SUB,173,70,High, Medium
FIFA21,211300,A. Martial,24,France,84,88,Manchester United,41,155,Right,3,3,4,Yes,01/09/2015 00:00,2024,81,ST,183,76,Medium, Medium
FIFA21,192629,Iago Aspas,32,Spain,84,84,RC Celta,25,46,Left,2,4,3,Yes,01/07/2015 00:00,2023,52.5,ST,175,67,High, High
FIFA21,200647,J. Iličić,32,Slovenia,84,84,Atalanta,25,92,Left,3,4,4,Yes,05/07/2017 00:00,2022,42.5,RF,190,79,Medium, Medium
FIFA21,230142,Oyarzabal,23,Spain,84,90,Real Sociedad,42.5,47,Left,1,3,3,Yes,01/07/2014 00:00,2024,97.8,LW,180,79,High, Medium
FIFA21,185020,José Callejón,33,Spain,84,84,Napoli,19,96,Right,3,3,3,Yes,11/07/2013 00:00,2020,32.3,RW,178,73,High, High
FIFA21,239085,E. Haaland,19,Norway,84,92,Borussia Dortmund,45,56,Left,2,3,3,Yes,01/01/2020 00:00,2024,85.5,LS,193,88,High, High
FIFA21,213345,K. Coman,24,France,84,88,FC Bayern München,40.5,94,Right,3,3,4,Yes,30/08/2015 00:00,2023,69.9,SUB,178,75,Medium, Low
FIFA21,198176,S. de Vrij,28,Netherlands,84,85,Inter,30.5,130,Right,3,4,2,Yes,01/07/2018 00:00,2023,52.6,CB,188,78,Medium, High
FIFA21,207863,Felipe,31,Brazil,84,84,Atlético Madrid,23,74,Right,3,3,2,Yes,01/07/2019 00:00,2022,47.2,LCB,190,83,Medium, High
FIFA21,216460,J. Giménez,25,Uruguay,84,88,Atlético Madrid,36,70,Right,2,3,2,Yes,01/07/2013 00:00,2023,76.5,SUB,185,80,Medium, High
FIFA21,212190,N. Süle,24,Germany,84,89,FC Bayern München,37.5,84,Right,2,3,2,Yes,01/07/2017 00:00,2022,64.7,SUB,196,97,Medium, Medium
