Player ID,Game Version,Age,Overall,Potential,Postion,International Reputation,Weak Foot,Skill Moves,Attack Rate,Defence Rate
199914,FIFA21,29,83,83,CDM,2,3,4,Medium, High
239053,FIFA21,21,83,90,SUB,1,3,3,High, High
210514,FIFA21,26,83,86,SUB,2,3,4,High, Medium
183512,FIFA21,30,83,83,SUB,2,3,3,High, Medium
221363,FIFA21,23,83,87,SUB,3,3,3,High, Medium
199042,FIFA21,31,83,83,CDM,2,4,3,Medium, Medium
186345,FIFA21,29,83,83,RB,2,4,3,High, Medium
178562,FIFA21,32,83,83,LCM,3,4,4,High, Medium
186942,FIFA21,29,83,83,SUB,3,4,4,High, Medium
170890,FIFA21,33,83,83,LDM,3,2,2,Medium, High
228618,FIFA21,25,83,88,LB,1,5,4,High, High
188152,FIFA21,28,83,83,LCM,3,3,4,High, High
207410,FIFA21,26,83,86,SUB,3,4,4,High, High
205069,FIFA21,27,83,84,RES,2,3,4,High, Medium
235212,FIFA21,21,83,88,RM,1,2,3,High, Medium
205498,FIFA21,28,83,83,LDM,2,3,3,Medium, Medium
203486,FIFA21,27,83,83,SUB,2,4,4,High, High
216594,FIFA21,26,83,84,RM,3,4,4,High, Medium
189242,FIFA21,28,83,83,CAM,4,4,5,Medium, Medium
222665,FIFA21,21,83,89,SUB,3,2,5,Medium, Medium
230481,FIFA21,28,83,83,RW,1,4,4,Medium, Low
181783,FIFA21,33,83,83,SUB,3,3,3,High, High
199564,FIFA21,28,83,83,RB,3,3,4,High, Medium
211688,FIFA21,25,83,88,LB,2,3,4,High, Medium
200949,FIFA21,27,83,83,RM,3,4,4,High, Medium
205678,FIFA21,30,83,83,RM,2,4,4,High, Medium
193301,FIFA21,29,83,83,ST,3,4,4,High, High
199434,FIFA21,31,83,83,ST,3,3,4,Medium, Medium
230666,FIFA21,23,83,87,ST,2,3,4,High, High
208093,FIFA21,28,83,83,RS,1,4,3,High, Medium
229261,FIFA21,23,83,87,RDM,1,3,3,Medium, Medium
227928,FIFA21,26,83,86,RWB,2,3,4,Medium, High
205600,FIFA21,26,83,86,SUB,3,3,2,Medium, Medium
189575,FIFA21,27,83,83,CAM,2,3,4,Medium, Low
225953,FIFA21,22,83,88,SUB,2,2,4,High, Medium
172871,FIFA21,33,83,83,LCB,3,3,3,High, High
184134,FIFA21,32,83,83,CDM,2,3,3,Medium, Medium
229880,FIFA21,22,83,88,RB,1,2,4,Medium, High
169416,FIFA21,31,83,83,ST,3,2,4,High, Low
216547,FIFA21,27,83,83,SUB,2,3,4,High, Medium
41236,FIFA21,38,83,83,ST,5,4,5,Medium, Low
231443,FIFA21,23,83,89,SUB,3,5,5,High, Medium
139869,FIFA21,33,83,83,SUB,3,5,3,Medium, Low
198717,FIFA21,27,83,83,LS,2,3,5,Medium, Medium
219693,FIFA21,27,83,85,LCB,2,4,3,Medium, High
180930,FIFA21,34,83,83,ST,3,5,2,Medium, Medium
170481,FIFA21,32,83,83,RCB,3,3,2,Medium, Medium
167664,FIFA21,32,83,83,ST,4,4,3,High, Medium
215333,FIFA21,29,83,83,ST,2,4,3,High, Medium
199845,FIFA21,32,83,83,CB,2,3,3,Medium, High
197061,FIFA21,28,83,84,SUB,2,2,2,Medium, Medium
225100,FIFA21,23,83,88,RCB,2,3,3,Medium, Medium
210413,FIFA21,25,83,87,LCB,2,3,2,Medium, High
137186,FIFA21,37,83,83,RES,3,3,2,Low, Medium
192774,FIFA21,29,83,84,RCB,3,2,2,Low, High
199482,FIFA21,29,83,84,GK,2,2,1,Medium, Medium
221087,FIFA21,25,83,88,GK,1,3,1,Medium, Medium
193314,FIFA21,29,83,83,GK,1,2,1,Medium, Medium
220407,FIFA21,31,83,83,GK,1,2,1,Medium, Medium
192984,FIFA21,28,83,85,GK,2,2,1,Medium, Medium
163705,FIFA21,35,83,83,GK,3,3,1,Medium, Medium
188943,FIFA21,29,83,83,GK,2,4,1,Medium, Medium
212151,FIFA21,25,83,88,GK,1,2,1,Medium, Medium
190941,FIFA21,30,83,83,GK,2,3,1,Medium, Medium
187961,FIFA22,32,83,83,LCM,3,4,4,High, High
225193,FIFA22,25,83,87,RCM,1,3,3,High, High
193082,FIFA22,33,83,83,RM,3,3,5,High, Medium
205632,FIFA22,26,83,83,LW,2,3,4,High, High
220651,FIFA22,24,83,86,LB,2,3,4,High, High
190286,FIFA22,30,83,83,LM,2,3,4,High, Medium
223697,FIFA22,26,83,83,LM,3,3,3,High, Medium
169195,FIFA22,32,83,83,LCM,2,4,4,High, High
239053,FIFA22,22,83,89,SUB,1,4,3,High, High
177413,FIFA22,32,83,83,CDM,3,4,4,Medium, Medium
209989,FIFA22,28,83,83,RDM,2,3,3,Medium, High
213565,FIFA22,25,83,86,LCM,3,3,4,High, Medium
230658,FIFA22,24,83,85,RES,2,3,4,Medium, Medium
228618,FIFA22,26,83,86,SUB,1,5,4,High, High
191043,FIFA22,30,83,83,LB,3,3,3,High, Medium
192883,FIFA22,32,83,83,LM,3,5,4,Medium, Medium
135507,FIFA22,36,83,83,SUB,3,4,3,Medium, High
199914,FIFA22,30,83,83,LDM,2,3,4,Medium, High
214997,FIFA22,26,83,86,SUB,2,4,4,High, Medium
200610,FIFA22,28,83,83,RF,2,4,3,High, High
207410,FIFA22,27,83,84,SUB,3,4,4,High, High
202884,FIFA22,28,83,83,RES,3,4,4,High, Medium
233064,FIFA22,22,83,89,RW,3,4,3,High, High
230481,FIFA22,29,83,83,CAM,1,4,4,Medium, Low
211688,FIFA22,26,83,86,LB,3,3,4,High, Medium
204838,FIFA22,30,83,83,ST,3,4,3,High, High
213648,FIFA22,25,83,86,RCM,2,4,3,Medium, High
189575,FIFA22,28,83,83,LM,2,3,4,High, Medium
184432,FIFA22,31,83,83,RCB,3,3,2,Medium, Medium
242444,FIFA22,21,83,91,SUB,2,4,5,Medium, Medium
230666,FIFA22,24,83,87,SUB,2,3,4,High, Medium
216354,FIFA22,30,83,83,CAM,3,4,4,Medium, Medium
220834,FIFA22,25,83,86,SUB,3,3,4,High, Medium
220814,FIFA22,25,83,86,SUB,3,3,2,Low, High
169416,FIFA22,32,83,83,RW,3,2,4,High, Low
229880,FIFA22,23,83,87,RB,2,2,4,Medium, High
231443,FIFA22,24,83,88,RW,3,5,5,High, Medium
139869,FIFA22,33,83,83,SUB,3,5,3,Medium, Low
180930,FIFA22,35,83,83,RS,3,5,3,Medium, Medium
203574,FIFA22,27,83,86,SUB,2,4,3,High, Medium
225850,FIFA22,25,83,87,SUB,3,3,2,Medium, High
183907,FIFA22,32,83,83,RES,4,4,2,Medium, Medium
201399,FIFA22,28,83,83,SUB,3,4,3,Medium, Medium
223689,FIFA22,28,83,83,ST,2,3,2,High, High
241486,FIFA22,22,83,89,RCB,2,3,2,High, High
170481,FIFA22,32,83,83,RCB,3,3,2,Medium, Medium
179645,FIFA22,32,83,83,RCB,3,3,2,Low, High
215333,FIFA22,30,83,83,ST,2,4,3,High, Medium
205452,FIFA22,28,83,84,LCB,2,3,2,Medium, High
199845,FIFA22,33,83,83,LCB,3,3,3,Medium, High
197061,FIFA22,29,83,83,RCB,2,2,2,Medium, Medium
197655,FIFA22,30,83,83,CB,3,3,2,Medium, Medium
137186,FIFA22,37,83,83,RES,3,3,2,Low, Medium
192774,FIFA22,30,83,83,RCB,3,2,2,Low, Medium
204935,FIFA22,27,83,85,GK,3,4,1,Medium, Medium
178750,FIFA22,32,83,83,SUB,2,3,1,Medium, Medium
192563,FIFA22,29,83,84,GK,3,3,1,Medium, Medium
203841,FIFA22,29,83,83,GK,1,3,1,Medium, Medium
190941,FIFA22,31,83,83,GK,3,3,1,Medium, Medium
234642,FIFA22,29,83,85,GK,2,2,1,Medium, Medium
187961,FIFA23,32,83,83,LCM,3,4,4,High, High
225193,FIFA23,26,83,86,LCM,1,3,3,High, High
193082,FIFA23,34,83,83,RB,3,3,5,High, Medium
213565,FIFA23,26,83,86,SUB,3,3,4,High, High
193747,FIFA23,30,83,83,LCM,3,4,3,Medium, Medium
183711,FIFA23,32,83,83,RCM,3,3,3,High, High
234153,FIFA23,25,83,88,LCM,2,4,3,Medium, Medium
224293,FIFA23,25,83,86,RCM,2,4,3,Low, High
146536,FIFA23,36,83,83,RB,2,2,4,High, Medium
210243,FIFA23,28,83,83,RB,3,4,3,High, High
201942,FIFA23,30,83,83,SUB,3,4,5,High, High
228618,FIFA23,27,83,84,LB,1,5,4,High, High
225375,FIFA23,25,83,84,LDM,2,3,3,Medium, High
214997,FIFA23,27,83,84,SUB,2,4,4,High, Medium
233419,FIFA23,25,83,86,SUB,2,4,4,High, High
210406,FIFA23,28,83,83,LCM,3,5,4,Medium, Medium
226271,FIFA23,26,83,85,RCM,2,3,4,Medium, Medium
213648,FIFA23,26,83,85,LCM,2,4,3,High, High
210315,FIFA23,27,83,84,ST,1,4,4,High, High
230481,FIFA23,30,83,83,RM,1,4,4,Medium, Low
208670,FIFA23,29,83,83,SUB,3,2,5,High, High
230666,FIFA23,25,83,86,ST,2,3,4,High, High
242516,FIFA23,23,83,87,LW,2,4,4,Medium, Medium
184134,FIFA23,34,83,83,RCM,2,3,3,Medium, Medium
220834,FIFA23,26,83,84,SUB,3,3,4,High, Medium
168542,FIFA23,36,83,83,CAM,4,2,4,High, Medium
231443,FIFA23,25,83,86,RW,3,5,5,High, Medium
232293,FIFA23,23,83,89,ST,2,4,3,High, Medium
198706,FIFA23,29,83,83,LCM,2,3,4,Medium, Medium
203574,FIFA23,28,83,84,SUB,2,4,3,High, Medium
139869,FIFA23,33,83,83,SUB,3,5,3,Medium, Low
152729,FIFA23,35,83,83,LCB,4,3,2,High, Medium
225850,FIFA23,26,83,86,LCB,3,3,2,Medium, High
215333,FIFA23,31,83,83,ST,2,4,3,High, Medium
219693,FIFA23,29,83,83,LCB,2,4,3,Medium, High
253163,FIFA23,23,83,89,RB,1,3,2,Medium, High
241464,FIFA23,25,83,89,LCB,2,3,2,Medium, High
239580,FIFA23,25,83,87,LCB,1,2,2,High, Medium
216460,FIFA23,27,83,85,CB,2,3,2,Medium, High
163587,FIFA23,35,83,83,GK,2,3,1,Medium, Medium
230869,FIFA23,25,83,86,GK,3,3,1,Medium, Medium
193698,FIFA23,32,83,83,GK,2,1,1,Medium, Medium
235073,FIFA23,24,83,88,GK,1,3,1,Medium, Medium
190941,FIFA23,32,83,83,GK,3,3,1,Medium, Medium
208333,FIFA21,26,82,84,RCB,2,4,3,Medium, High
185103,FIFA21,34,82,82,SUB,2,3,3,High, Medium
205632,FIFA21,25,82,83,LW,2,3,4,High, High
146530,FIFA21,35,82,82,RB,4,3,4,High, Medium
223697,FIFA21,25,82,82,LM,1,3,3,High, High
226161,FIFA21,25,82,85,SUB,1,3,3,High, High
212523,FIFA21,26,82,85,CAM,2,4,4,High, Low
226226,FIFA21,24,82,87,CAM,1,3,4,High, High
224293,FIFA21,23,82,87,RCM,2,4,3,Low, High
181458,FIFA21,31,82,82,SUB,3,5,4,Medium, Medium
225375,FIFA21,23,82,86,RDM,1,3,3,Medium, High
190286,FIFA21,29,82,82,RCM,2,3,4,High, Medium
168651,FIFA21,32,82,82,LCM,4,4,3,Medium, Medium
186561,FIFA21,29,82,82,CAM,3,3,3,High, High
184200,FIFA21,31,82,82,ST,3,4,4,Medium, Low
190815,FIFA21,30,82,82,LCB,3,3,3,High, Medium
210665,FIFA21,28,82,82,LCB,2,3,3,High, Medium
226271,FIFA21,24,82,88,RCM,1,4,4,Medium, Medium
208808,FIFA21,28,82,82,CAM,3,4,5,High, Medium
193525,FIFA21,29,82,82,RB,2,3,3,High, Medium
214997,FIFA21,25,82,85,RM,1,4,4,High, Medium
198710,FIFA21,28,82,82,RW,4,2,4,Medium, Medium
53302,FIFA21,35,82,82,LCM,3,4,2,Medium, High
204970,FIFA21,27,82,82,RW,2,3,4,High, Medium
198329,FIFA21,29,82,82,SUB,3,3,4,High, Medium
177388,FIFA21,33,82,82,LW,3,4,4,High, Low
180403,FIFA21,31,82,82,RW,3,4,4,High, High
216354,FIFA21,29,82,82,LW,2,4,4,Medium, Medium
200888,FIFA21,28,82,82,CDM,3,3,3,Medium, High
177457,FIFA21,31,82,82,RB,3,3,2,Medium, High
245279,FIFA21,23,82,89,SUB,1,3,3,High, Medium
208418,FIFA21,26,82,82,LM,3,4,4,High, Low
220814,FIFA21,24,82,87,SUB,3,3,2,High, High
226110,FIFA21,25,82,85,SUB,1,2,4,High, Medium
176769,FIFA21,34,82,82,SUB,3,5,3,Medium, Medium
202857,FIFA21,30,82,82,RM,3,3,4,High, Medium
222737,FIFA21,21,82,89,SUB,2,4,4,Medium, Medium
201305,FIFA21,29,82,83,RCB,2,2,2,Low, High
203263,FIFA21,27,82,85,LCB,2,3,2,High, High
207862,FIFA21,26,82,83,RCB,3,3,2,Medium, Medium
201153,FIFA21,27,82,83,SUB,3,4,3,High, High
183907,FIFA21,31,82,82,RCB,4,4,2,Medium, Medium
230375,FIFA21,28,82,82,RCB,1,3,2,Medium, Medium
217940,FIFA21,28,82,83,RCB,1,4,2,Medium, High
139720,FIFA21,33,82,82,RCB,4,3,2,Medium, High
176635,FIFA21,31,82,82,RES,4,2,4,Medium, Low
157481,FIFA21,34,82,82,RCB,3,3,2,Low, High
182494,FIFA21,34,82,82,GK,3,2,1,Medium, Medium
201095,FIFA21,32,82,82,SUB,1,3,1,Medium, Medium
178750,FIFA21,31,82,82,GK,2,3,1,Medium, Medium
194404,FIFA21,30,82,82,SUB,2,2,1,Medium, Medium
215316,FIFA21,28,82,85,SUB,3,3,1,Medium, Medium
206585,FIFA21,25,82,86,GK,2,4,1,Medium, Medium
215698,FIFA21,24,82,86,GK,1,3,1,Medium, Medium
209960,FIFA21,28,82,84,GK,1,2,1,Medium, Medium
1179,FIFA21,42,82,82,SUB,4,2,1,Medium, Medium
204120,FIFA21,31,82,82,GK,1,3,1,Medium, Medium
223952,FIFA21,27,82,84,GK,1,3,1,Medium, Medium
198009,FIFA21,27,82,84,GK,2,3,1,Medium, Medium
203841,FIFA21,28,82,83,GK,1,3,1,Medium, Medium
193698,FIFA21,30,82,82,GK,2,1,1,Medium, Medium
230168,FIFA21,32,82,82,GK,1,2,1,Medium, Medium
236583,FIFA21,28,82,83,GK,1,3,1,Medium, Medium
208333,FIFA22,27,82,83,SUB,3,4,3,Medium, High
212462,FIFA22,28,82,82,SUB,3,2,3,High, Medium
146530,FIFA22,35,82,82,RB,4,3,4,High, Medium
201519,FIFA22,28,82,83,LDM,2,3,3,Medium, Medium
210035,FIFA22,25,82,85,LWB,3,2,3,High, Medium
212616,FIFA22,27,82,83,SUB,1,3,4,High, Medium
183512,FIFA22,31,82,82,SUB,2,3,3,High, Medium
173731,FIFA22,31,82,82,SUB,4,3,4,Medium, Medium
205070,FIFA22,29,82,82,SUB,1,4,3,High, High
224293,FIFA22,24,82,87,RCM,2,4,3,Low, High
212523,FIFA22,27,82,83,CAM,2,4,4,High, Low
193165,FIFA22,28,82,82,RW,3,5,5,High, Medium
178562,FIFA22,33,82,82,CAM,3,4,4,High, Medium
188152,FIFA22,29,82,82,CAM,3,3,4,High, Medium
224458,FIFA22,24,82,87,SUB,2,5,4,High, High
187072,FIFA22,32,82,82,CAM,3,4,4,Medium, Medium
199823,FIFA22,28,82,82,LCM,1,3,4,Medium, Medium
168651,FIFA22,33,82,82,SUB,3,4,3,Medium, Medium
205069,FIFA22,28,82,82,LB,2,3,4,High, Medium
231943,FIFA22,24,82,87,LM,3,5,4,High, Medium
235569,FIFA22,24,82,87,SUB,1,3,4,Medium, Medium
208461,FIFA22,30,82,82,RCM,3,3,3,Medium, High
234396,FIFA22,20,82,89,LB,3,4,4,High, Low
226271,FIFA22,25,82,86,CDM,2,3,4,Medium, Medium
222077,FIFA22,23,82,87,RDM,2,4,3,Medium, High
236792,FIFA22,26,82,85,RDM,1,3,3,High, High
193474,FIFA22,31,82,82,LCM,2,3,3,Medium, High
220018,FIFA22,27,82,82,LM,1,4,4,High, Medium
233419,FIFA22,24,82,87,RM,2,4,4,High, High
190815,FIFA22,31,82,82,LB,3,3,3,High, Medium
193525,FIFA22,30,82,82,RB,2,3,3,High, Medium
222665,FIFA22,22,82,88,CAM,3,2,5,High, Medium
203486,FIFA22,28,82,82,SUB,2,4,4,High, High
220697,FIFA22,24,82,85,CAM,1,4,4,High, Medium
189242,FIFA22,29,82,82,SUB,4,4,5,High, Medium
208128,FIFA22,27,82,83,LCM,3,4,4,Medium, Medium
53302,FIFA22,35,82,82,LCM,3,4,2,Medium, High
192318,FIFA22,29,82,82,CAM,4,4,4,Medium, Medium
211256,FIFA22,28,82,82,SUB,3,2,3,High, High
197781,FIFA22,29,82,82,SUB,3,3,4,Medium, Low
229984,FIFA22,24,82,86,SUB,2,3,3,High, High
193301,FIFA22,30,82,82,SUB,3,4,4,High, High
244260,FIFA22,23,82,87,CAM,3,4,4,Medium, High
229391,FIFA22,25,82,87,CDM,1,4,2,Medium, High
210935,FIFA22,26,82,82,RM,2,3,4,Medium, Medium
234943,FIFA22,24,82,87,LDM,2,4,3,Medium, Medium
240130,FIFA22,23,82,89,RCB,2,3,2,Medium, Medium
233096,FIFA22,25,82,84,SUB,3,3,2,High, Medium
229906,FIFA22,23,82,86,SUB,3,4,4,High, Medium
190460,FIFA22,29,82,82,RES,3,5,4,Medium, Low
229668,FIFA22,26,82,85,LCB,1,3,2,Medium, High
199110,FIFA22,30,82,82,RES,2,4,4,High, Medium
176769,FIFA22,34,82,82,SUB,3,5,3,Medium, Medium
216547,FIFA22,28,82,82,RW,2,3,4,High, Medium
241461,FIFA22,21,82,90,ST,1,4,4,High, Medium
222737,FIFA22,21,82,89,SUB,2,4,4,Medium, Medium
201305,FIFA22,30,82,82,RCB,2,2,2,Low, High
234378,FIFA22,22,82,87,LDM,1,3,2,Medium, High
198717,FIFA22,28,82,82,LW,2,3,5,High, Medium
227796,FIFA22,22,82,88,SUB,3,4,4,Medium, Medium
202651,FIFA22,27,82,82,RW,2,3,4,High, Low
219693,FIFA22,28,82,84,LCB,2,4,3,Medium, High
233731,FIFA22,21,82,86,ST,2,5,4,High, Low
220440,FIFA22,26,82,86,SUB,2,4,2,Medium, High
120533,FIFA22,38,82,82,RCB,4,3,2,Medium, High
235410,FIFA22,24,82,86,ST,2,4,3,High, High
230375,FIFA22,29,82,82,RCB,1,3,2,Medium, Medium
139720,FIFA22,33,82,82,RCB,4,3,2,Medium, High
229558,FIFA22,22,82,90,RCB,2,3,2,High, Medium
225100,FIFA22,24,82,88,SUB,2,3,3,Medium, Medium
210413,FIFA22,26,82,83,SUB,2,3,2,Medium, Medium
157481,FIFA22,35,82,82,RCB,3,3,2,Low, High
212190,FIFA22,25,82,87,LCB,3,3,2,Medium, Medium
199482,FIFA22,30,82,83,GK,2,2,1,Medium, Medium
178005,FIFA22,33,82,82,GK,3,2,1,Medium, Medium
241671,FIFA22,26,82,87,GK,2,3,1,Medium, Medium
194404,FIFA22,31,82,82,SUB,2,2,1,Medium, Medium
230869,FIFA22,24,82,86,GK,3,3,1,Medium, Medium
164835,FIFA22,36,82,82,GK,2,2,1,Medium, Medium
193698,FIFA22,31,82,82,GK,2,1,1,Medium, Medium
209981,FIFA22,30,82,82,GK,1,2,1,Medium, Medium
168435,FIFA22,34,82,82,GK,3,2,1,Medium, Medium
188943,FIFA22,30,82,82,GK,3,4,1,Medium, Medium
230168,FIFA22,33,82,82,GK,1,2,1,Medium, Medium
208333,FIFA23,28,82,82,SUB,3,4,3,Medium, High
226754,FIFA23,24,82,86,LCM,2,3,4,High, Medium
231969,FIFA23,29,82,82,LF,3,4,4,Medium, Medium
200458,FIFA23,28,82,82,LB,2,2,3,High, Medium
233927,FIFA23,24,82,87,LCM,2,4,5,High, High
202648,FIFA23,28,82,82,CAM,1,3,3,Medium, Medium
210035,FIFA23,26,82,85,LB,3,2,3,High, Medium
201455,FIFA23,29,82,82,CDM,2,3,3,Medium, High
183512,FIFA23,32,82,82,LB,2,3,3,High, Medium
209889,FIFA23,28,82,82,LB,3,2,4,High, Low
212523,FIFA23,28,82,82,CF,2,4,4,High, Low
241637,FIFA23,22,82,89,SUB,2,3,3,Medium, High
217870,FIFA23,28,82,82,RB,2,3,3,Medium, Medium
168651,FIFA23,34,82,82,SUB,3,4,3,Medium, Medium
210411,FIFA23,27,82,82,RM,1,3,4,High, High
200610,FIFA23,29,82,82,SUB,2,4,3,High, High
184200,FIFA23,33,82,82,ST,3,4,4,Medium, Low
229984,FIFA23,25,82,85,LWB,2,3,3,High, Medium
202884,FIFA23,29,82,82,LM,3,4,4,High, Medium
236401,FIFA23,24,82,86,RB,2,3,3,High, Low
246669,FIFA23,20,82,89,RM,2,3,3,High, Medium
193474,FIFA23,32,82,82,SUB,2,3,3,Medium, High
211688,FIFA23,27,82,83,LB,3,3,4,High, Medium
220697,FIFA23,25,82,84,CAM,1,4,4,High, Medium
189242,FIFA23,30,82,82,LW,4,4,5,High, Medium
204838,FIFA23,31,82,82,ST,3,4,3,Medium, High
228941,FIFA23,26,82,84,SUB,3,3,4,Medium, Medium
200260,FIFA23,30,82,82,CAM,3,3,4,High, Medium
253072,FIFA23,23,82,89,ST,1,3,3,High, High
184432,FIFA23,32,82,82,RCB,3,3,2,Medium, Medium
233096,FIFA23,26,82,84,RM,3,3,2,High, Medium
197781,FIFA23,30,82,82,CAM,3,3,4,Medium, Medium
216354,FIFA23,31,82,82,ST,3,4,4,Medium, Medium
179813,FIFA23,34,82,82,SUB,4,4,3,High, High
244260,FIFA23,24,82,87,SUB,3,4,4,Medium, High
224411,FIFA23,25,82,85,SUB,2,4,4,High, Low
269763,FIFA23,26,82,85,LS,1,3,4,High, Medium
241461,FIFA23,22,82,88,SUB,1,4,4,High, Medium
212194,FIFA23,26,82,85,SUB,3,4,4,High, Medium
177388,FIFA23,35,82,82,LF,3,4,4,High, Medium
236276,FIFA23,25,82,83,LM,1,4,4,High, Medium
255475,FIFA23,22,82,88,RW,3,3,5,High, Medium
198717,FIFA23,29,82,82,LM,2,3,5,High, High
199110,FIFA23,31,82,82,SUB,2,4,4,High, Medium
176769,FIFA23,34,82,82,SUB,3,5,3,Medium, Medium
190460,FIFA23,30,82,82,SUB,3,5,4,Medium, Low
216547,FIFA23,29,82,82,CF,2,3,4,High, Medium
212188,FIFA23,26,82,84,ST,3,4,3,High, Medium
256630,FIFA23,19,82,91,SUB,2,4,4,High, Medium
204525,FIFA23,31,82,82,LCB,2,3,2,Medium, Medium
184087,FIFA23,33,82,82,RCB,3,3,2,Medium, Medium
247819,FIFA23,22,82,88,LCB,1,3,3,High, High
201305,FIFA23,31,82,82,RCB,2,2,2,Low, High
227796,FIFA23,23,82,88,SUB,3,4,4,Medium, Medium
207862,FIFA23,28,82,83,LCB,3,3,2,High, Medium
205693,FIFA23,28,82,82,RES,3,3,3,High, Medium
178509,FIFA23,35,82,82,ST,3,3,3,Medium, Medium
231352,FIFA23,24,82,85,ST,2,3,3,High, Medium
200724,FIFA23,32,82,82,SUB,2,4,2,Low, High
230375,FIFA23,30,82,82,RCB,1,3,2,Medium, Medium
179645,FIFA23,33,82,82,SUB,3,3,2,Low, High
139720,FIFA23,33,82,82,RCB,4,3,2,Medium, High
199845,FIFA23,34,82,82,RCB,3,3,3,Medium, High
226221,FIFA23,28,82,83,RCB,1,3,2,Low, High
197655,FIFA23,31,82,82,CB,3,3,2,Medium, Medium
213661,FIFA23,26,82,86,SUB,2,3,2,Low, Medium
213331,FIFA23,26,82,84,RCB,2,4,2,Medium, Medium
157481,FIFA23,36,82,82,RCB,3,3,2,Low, High
204638,FIFA23,29,82,82,CB,2,3,2,Medium, Medium
192774,FIFA23,30,82,82,LCB,3,2,2,Low, High
204935,FIFA23,28,82,84,GK,3,4,1,Medium, Medium
226753,FIFA23,26,82,85,SUB,3,3,1,Medium, Medium
233934,FIFA23,24,82,86,GK,1,3,1,Medium, Medium
178005,FIFA23,34,82,82,GK,3,2,1,Medium, Medium
215316,FIFA23,30,82,82,GK,3,3,1,Medium, Medium
230182,FIFA23,22,82,82,GK,1,3,1,Medium, Medium
227127,FIFA23,27,82,84,GK,1,4,1,Medium, Medium
223952,FIFA23,29,82,82,GK,1,3,1,Medium, Medium
203551,FIFA21,29,81,81,RB,3,3,4,High, High
193283,FIFA21,28,81,81,SUB,2,4,3,Low, High
209297,FIFA21,27,81,83,SUB,1,4,4,High, High
193082,FIFA21,32,81,81,LM,3,3,5,High, Medium
215998,FIFA21,30,81,81,CM,1,2,4,High, Medium
192638,FIFA21,29,81,81,LB,2,3,3,High, Low
210008,FIFA21,25,81,82,LDM,2,3,3,Medium, Medium
216189,FIFA21,28,81,81,RB,1,3,3,High, High
171877,FIFA21,32,81,81,LCM,3,5,4,High, Medium
251573,FIFA21,22,81,87,LB,1,3,4,High, Medium
156519,FIFA21,30,81,81,SUB,3,4,3,High, High
216393,FIFA21,23,81,85,RCM,2,5,4,Medium, Medium
230256,FIFA21,28,81,81,LB,1,4,2,Medium, Medium
198164,FIFA21,30,81,81,CAM,2,4,4,High, Medium
202371,FIFA21,28,81,81,RM,2,4,3,High, Medium
213565,FIFA21,24,81,85,SUB,3,3,4,Medium, Medium
234906,FIFA21,22,81,89,LCM,1,3,4,High, Medium
146954,FIFA21,33,81,81,RCM,3,3,2,Medium, High
190972,FIFA21,29,81,81,RM,2,4,5,High, Medium
234396,FIFA21,19,81,89,LB,1,4,4,High, Medium
208461,FIFA21,29,81,81,RCM,2,3,3,Medium, High
239231,FIFA21,21,81,89,LM,1,3,3,High, Medium
223959,FIFA21,24,81,85,RES,2,3,3,Medium, High
200610,FIFA21,27,81,81,SUB,2,4,3,High, High
231943,FIFA21,23,81,88,LW,1,5,4,High, High
220971,FIFA21,25,81,85,SUB,2,4,4,High, Medium
236792,FIFA21,25,81,86,RDM,1,3,3,High, High
205988,FIFA21,24,81,83,LB,2,2,3,Medium, Medium
220697,FIFA21,23,81,85,LCM,1,4,4,High, Medium
233419,FIFA21,23,81,85,RW,1,3,4,High, Medium
179846,FIFA21,33,81,81,RES,3,4,2,Medium, Medium
204399,FIFA21,32,81,81,LS,1,4,4,High, Low
201119,FIFA21,30,81,81,LB,1,3,4,High, Medium
193348,FIFA21,28,81,81,RES,3,4,5,Medium, Medium
242444,FIFA21,20,81,93,LS,1,4,5,Medium, Medium
195365,FIFA21,29,81,81,SUB,2,4,3,High, High
188803,FIFA21,32,81,81,LM,2,3,4,Medium, Medium
187754,FIFA21,32,81,81,RM,2,3,5,Medium, Medium
112316,FIFA21,35,81,81,LCB,3,2,2,High, Medium
183574,FIFA21,32,81,81,ST,2,4,4,High, Medium
201417,FIFA21,28,81,81,RB,1,4,3,High, Medium
216201,FIFA21,26,81,84,RW,2,2,4,High, Medium
204884,FIFA21,25,81,84,LB,2,3,3,High, Low
229984,FIFA21,23,81,85,SUB,1,3,3,High, High
230258,FIFA21,20,81,81,RCM,1,4,2,High, Medium
226851,FIFA21,24,81,85,RB,1,3,3,Medium, High
198950,FIFA21,28,81,81,RW,2,4,4,High, Medium
201995,FIFA21,27,81,81,SUB,3,4,4,High, Medium
200260,FIFA21,28,81,81,RW,2,3,4,Medium, Medium
9676,FIFA21,36,81,81,ST,3,3,4,High, Low
153244,FIFA21,34,81,81,LS,3,3,3,Medium, Medium
41,FIFA21,36,81,81,LCM,4,4,4,High, Medium
230384,FIFA21,24,81,81,SUB,1,4,2,Medium, Medium
224411,FIFA21,23,81,87,LM,2,4,4,High, Medium
210455,FIFA21,26,81,84,LWB,2,3,3,High, High
212823,FIFA21,22,81,85,RES,2,3,4,Medium, Medium
215330,FIFA21,25,81,84,LS,1,4,4,High, Medium
200454,FIFA21,26,81,82,LS,2,4,3,Medium, Low
